ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415154254.13329,template1,0,0,0,0,0,0,0,0,0,0
1415154254.13329,template0,0,0,0,0,0,0,0,0,0,0
1415154254.13329,postgres,0,1679,11,11002,76488,775578,29816,0,0,0
1415154254.13329,dbt3,3,50792,0,4337995494,14499330703,157274326462,57976705728,1398976018,8035,10741912
1415154314.13556,template1,0,0,0,0,0,0,0,0,0,0
1415154314.13556,template0,0,0,0,0,0,0,0,0,0,0
1415154314.13556,postgres,0,1681,11,11010,76538,776504,29827,0,0,0
1415154314.13556,dbt3,6,50823,0,4338745914,14502439243,157280850812,57981094660,1399050642,8045,10741916
1415154374.13716,template1,0,0,0,0,0,0,0,0,0,0
1415154374.13716,template0,0,0,0,0,0,0,0,0,0,0
1415154374.13716,postgres,0,1683,11,11038,76568,777430,29838,0,0,0
1415154374.13716,dbt3,6,50847,0,4341156733,14541080253,157315125163,58005365085,1399050644,8047,10741916
1415154434.14109,template1,0,0,0,0,0,0,0,0,0,0
1415154434.14109,template0,0,0,0,0,0,0,0,0,0,0
1415154434.14109,postgres,0,1685,11,11058,76606,778356,29849,0,0,0
1415154434.14109,dbt3,6,50872,0,4341586792,14541765956,157324312670,58014548712,1399050646,8049,10741916
1415154494.14297,template1,0,0,0,0,0,0,0,0,0,0
1415154494.14297,template0,0,0,0,0,0,0,0,0,0,0
1415154494.14297,postgres,0,1687,11,11078,76644,779282,29860,0,0,0
1415154494.14297,dbt3,6,50895,0,4342562534,14545498863,157462060588,58015686353,1399050648,8051,10741916
1415154554.14777,template1,0,0,0,0,0,0,0,0,0,0
1415154554.14777,template0,0,0,0,0,0,0,0,0,0,0
1415154554.14777,postgres,0,1689,11,11078,76702,780208,29871,0,0,0
1415154554.14777,dbt3,6,50925,0,4344331334,14559717056,157595173486,58057219651,1399050651,8054,10741916
1415154614.1522,template1,0,0,0,0,0,0,0,0,0,0
1415154614.1522,template0,0,0,0,0,0,0,0,0,0,0
1415154614.1522,postgres,0,1691,11,11106,76732,781134,29882,0,0,0
1415154614.1522,dbt3,6,50967,0,4346125373,14563507105,157625331960,58064359108,1399050671,8060,10741931
1415154674.15578,template1,0,0,0,0,0,0,0,0,0,0
1415154674.15578,template0,0,0,0,0,0,0,0,0,0,0
1415154674.15578,postgres,0,1693,11,11106,76790,782060,29893,0,0,0
1415154674.15578,dbt3,6,50979,0,4346125418,14563510430,157625337265,58064360558,1399050671,8060,10741931
1415154734.15997,template1,0,0,0,0,0,0,0,0,0,0
1415154734.15997,template0,0,0,0,0,0,0,0,0,0,0
1415154734.15997,postgres,0,1695,11,11126,76828,782986,29904,0,0,0
1415154734.15997,dbt3,6,51015,0,4348097936,14566810713,157707433157,58084193955,1399050675,8064,10741931
