# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415153627;66242.57;1.48;-65875.55
axle;60;1415153687;-21090.57;2.02;21128.15
axle;60;1415153747;-8502.20;0.83;8502.65
axle;60;1415153807;-8540.32;0.95;8535.15
axle;60;1415153867;-23854.60;0.65;5059.32
axle;60;1415153927;-40692.57;1.07;10763.08
axle;60;1415153987;4846.93;1.12;12573.60
axle;60;1415154047;10051.38;0.77;3670.25
axle;60;1415154107;-3466.67;0.98;3378.38
axle;60;1415154167;-10184.45;0.63;9944.45
axle;60;1415154227;10768.70;0.73;-6823.10
