# hostname;interval;timestamp;pswpin/s;pswpout/s
axle;60;1415153627;0.00;0.00
axle;60;1415153687;0.00;0.00
axle;60;1415153747;0.00;0.00
axle;60;1415153807;0.13;0.00
axle;60;1415153867;0.00;0.03
axle;60;1415153927;0.00;0.00
axle;60;1415153987;0.00;0.00
axle;60;1415154047;0.00;0.00
axle;60;1415154107;0.00;0.00
axle;60;1415154167;0.00;0.00
axle;60;1415154227;0.00;0.00
