# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1415154314;-1;2.83;0.00;0.71;0.01;0.00;96.45
axle;60;1415154314;0;1.32;0.00;0.25;0.12;0.00;98.31
axle;60;1415154314;1;2.77;0.00;1.29;0.00;0.00;95.94
axle;60;1415154314;2;1.95;0.00;0.28;0.00;0.00;97.76
axle;60;1415154314;3;1.53;0.00;0.28;0.00;0.00;98.18
axle;60;1415154314;4;98.97;0.00;0.73;0.00;0.00;0.30
axle;60;1415154314;5;1.34;0.00;0.48;0.00;0.00;98.18
axle;60;1415154314;6;0.92;0.00;0.33;0.00;0.00;98.75
axle;60;1415154314;7;0.77;0.00;0.44;0.00;0.00;98.79
axle;60;1415154314;8;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415154314;9;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;10;9.80;0.00;4.23;0.00;0.00;85.96
axle;60;1415154314;11;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154314;12;0.03;0.00;0.07;0.00;0.00;99.90
axle;60;1415154314;13;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;14;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415154314;15;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415154314;16;0.02;0.00;0.12;0.07;0.00;99.80
axle;60;1415154314;17;0.03;0.00;0.13;0.15;0.00;99.68
axle;60;1415154314;18;0.05;0.00;0.10;0.00;0.00;99.85
axle;60;1415154314;19;23.57;0.00;10.18;0.02;0.00;66.24
axle;60;1415154314;20;9.49;0.00;3.37;0.03;0.00;87.10
axle;60;1415154314;21;0.03;0.00;0.12;0.00;0.00;99.85
axle;60;1415154314;22;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;23;0.08;0.00;0.25;0.08;0.00;99.58
axle;60;1415154314;24;2.82;0.00;6.80;0.00;0.00;90.38
axle;60;1415154314;25;0.00;0.00;0.05;0.00;0.00;99.95
axle;60;1415154314;26;0.35;0.00;0.15;0.00;0.00;99.50
axle;60;1415154314;27;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1415154314;28;0.08;0.00;0.07;0.00;0.00;99.85
axle;60;1415154314;29;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415154314;30;0.02;0.00;0.07;0.00;0.00;99.92
axle;60;1415154314;31;0.07;0.00;0.00;0.00;0.00;99.93
axle;60;1415154314;32;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154314;33;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154314;34;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154314;35;0.05;0.00;0.00;0.00;0.00;99.95
axle;60;1415154314;36;0.07;0.00;0.05;0.00;0.00;99.88
axle;60;1415154314;37;0.37;0.00;0.05;0.05;0.00;99.53
axle;60;1415154314;38;0.07;0.00;0.05;0.00;0.00;99.88
axle;60;1415154314;39;0.05;0.00;0.07;0.00;0.00;99.88
axle;60;1415154314;40;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;41;0.03;0.00;0.05;0.00;0.00;99.92
axle;60;1415154314;42;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;43;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;44;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;45;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;46;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;47;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415154314;48;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;49;8.45;0.00;6.50;0.00;0.00;85.05
axle;60;1415154314;50;0.27;0.00;0.47;0.28;0.00;98.98
axle;60;1415154314;51;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;52;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;53;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;54;0.05;0.00;0.03;0.00;0.00;99.92
axle;60;1415154314;55;0.00;0.00;0.00;0.00;0.00;100.00
axle;60;1415154314;56;0.00;0.00;0.03;0.00;0.00;99.97
axle;60;1415154314;57;0.28;0.00;0.07;0.00;0.00;99.65
axle;60;1415154314;58;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415154314;59;5.28;0.00;7.52;0.00;0.00;87.20
axle;60;1415154314;60;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154314;61;9.65;0.00;0.42;0.02;0.00;89.91
axle;60;1415154314;62;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154314;63;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415154374;-1;3.03;0.00;0.52;0.00;0.00;96.44
axle;60;1415154374;0;1.27;0.00;0.33;0.02;0.00;98.38
axle;60;1415154374;1;1.42;0.00;0.42;0.00;0.00;98.16
axle;60;1415154374;2;1.37;0.00;0.33;0.00;0.00;98.29
axle;60;1415154374;3;1.17;0.00;0.27;0.00;0.00;98.57
axle;60;1415154374;4;99.80;0.00;0.20;0.00;0.00;0.00
axle;60;1415154374;5;0.58;0.00;0.30;0.00;0.00;99.11
axle;60;1415154374;6;0.62;0.00;0.33;0.00;0.00;99.05
axle;60;1415154374;7;0.50;0.00;0.42;0.00;0.00;99.08
axle;60;1415154374;8;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154374;9;0.03;0.00;0.02;0.00;0.00;99.95
axle;60;1415154374;10;0.03;0.00;0.00;0.00;0.00;99.97
axle;60;1415154374;11;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415154374;12;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415154374;13;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154374;14;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415154374;15;0.03;0.00;0.03;0.00;0.00;99.93
axle;60;1415154374;16;0.05;0.00;0.27;0.15;0.00;99.53
axle;60;1415154374;17;0.10;0.00;0.08;0.00;0.00;99.82
axle;60;1415154374;18;0.05;0.00;0.10;0.03;0.00;99.82
axle;60;1415154374;19;70.93;0.00;15.10;0.00;0.00;13.97
axle;60;1415154374;20;0.12;0.00;0.43;0.02;0.00;99.43
axle;60;1415154374;21;0.03;0.00;0.13;0.03;0.00;99.80
axle;60;1415154374;22;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415154374;23;0.07;0.00;0.07;0.00;0.00;99.87
axle;60;1415154374;24;2.60;0.00;6.77;0.00;0.00;90.62
axle;60;1415154374;25;0.05;0.00;0.05;0.00;0.00;99.90
axle;60;1415154374;26;0.02;0.00;0.03;0.00;0.00;99.95
axle;60;1415154374;27;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1415154374;28;0.02;0.00;0.00;0.00;0.00;99.98
axle;60;1415154374;29;0.07;0.00;0.08;0.00;0.00;99.85
axle;60;1415154374;30;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415154374;31;0.05;0.00;0.02;0.00;0.00;99.93
axle;60;1415154374;32;0.00;0.00;0.02;0.00;0.00;99.98
axle;60;1415154374;33;0.02;0.00;0.05;0.00;0.00;99.93
axle;60;1415154374;34;2.99;0.00;0.37;0.00;0.00;96.64
axle;60;1415154374;35;0.02;0.00;0.02;0.00;0.00;99.97
axle;60;1415154374;36;0.07;0.00;0.05;0.00;0.00;99.88
