# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1415154314;-36498.67;0.75;35654.77
axle;60;1415154374;-57.12;0.60;551.77
axle;60;1415154434;-7103.27;0.75;562.25
axle;60;1415154494;6156.02;0.57;560.02
axle;60;1415154554;-1668.23;1.22;553.72
axle;60;1415154614;578.72;0.83;548.77
axle;60;1415154674;-606.18;0.60;549.12
axle;60;1415154734;-635.53;0.63;552.72
