# hostname;interval;timestamp;DEV;tps;rd_sec/s;wr_sec/s;avgrq-sz;avgqu-sz;await;svctm;%util
axle;60;1415154849;sdb;1473.95;4364.80;62285.20;45.22;4.15;2.81;0.03;4.02
axle;60;1415154849;sda;12.28;2.67;532.00;43.53;0.00;0.09;0.06;0.07
axle;60;1415154909;sdb;1548.10;4382.00;69559.60;47.76;4.32;2.80;0.03;4.66
axle;60;1415154909;sda;6.83;0.80;723.20;105.95;0.00;0.15;0.15;0.10
axle;60;1415154969;sdb;1577.78;4731.73;56358.13;38.72;3.58;2.27;0.03;4.20
axle;60;1415154969;sda;6.62;0.40;428.40;64.81;0.00;0.29;0.14;0.09
axle;60;1415155029;sdb;2284.65;4394.53;64561.07;30.18;7.92;3.47;0.03;6.86
axle;60;1415155029;sda;5.83;3.20;403.20;69.67;0.00;0.13;0.08;0.05
axle;60;1415155089;sdb;1708.40;4441.60;51642.13;32.83;4.34;2.54;0.03;4.37
axle;60;1415155089;sda;6.10;0.53;417.87;68.59;0.01;2.31;0.43;0.26
axle;60;1415155149;sdb;2310.73;4300.93;63412.13;29.30;5.24;2.27;0.02;5.02
axle;60;1415155149;sda;6.52;25.60;418.67;68.17;0.01;0.77;0.40;0.26
axle;60;1415155209;sdb;2058.67;4386.27;60298.80;31.42;4.86;2.36;0.03;5.32
axle;60;1415155209;sda;6.55;2.53;727.47;111.45;0.01;0.91;0.18;0.12
axle;60;1415155269;sdb;1992.35;4386.13;53448.93;29.03;5.97;3.00;0.03;6.04
axle;60;1415155269;sda;6.72;0.13;426.40;63.50;0.00;0.24;0.06;0.04
axle;60;1415155329;sdb;1682.50;4428.93;43914.00;28.73;3.39;2.02;0.02;4.00
axle;60;1415155329;sda;5.87;0.27;409.47;69.84;0.00;0.00;0.00;0.00
axle;60;1415155389;sdb;2798.47;4326.53;71309.60;27.03;6.49;2.32;0.02;6.33
axle;60;1415155389;sda;5.77;0.00;420.00;72.83;0.00;0.22;0.02;0.01
axle;60;1415155449;sdb;1549.85;5081.73;44198.13;31.80;4.24;2.74;0.03;4.07
axle;60;1415155449;sda;6.32;0.00;699.33;110.71;0.00;0.04;0.01;0.01
axle;60;1415155509;sdb;102.82;5435.73;13147.20;180.74;0.16;1.54;0.09;0.91
axle;60;1415155509;sda;3.78;0.00;356.80;94.31;0.00;0.04;0.02;0.01
axle;60;1415155569;sdb;842.17;5405.87;25540.53;36.75;1.87;2.23;0.03;2.53
axle;60;1415155569;sda;4.67;0.13;676.13;144.91;0.00;0.49;0.21;0.10
axle;60;1415155629;sdb;1307.12;5376.00;31785.87;28.43;3.81;2.92;0.03;3.46
axle;60;1415155629;sda;4.10;0.00;362.27;88.36;0.00;0.00;0.00;0.00
