ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1415153576.99255,template1,0,0,0,0,0,0,0,0,0,0
1415153576.99255,template0,0,0,0,0,0,0,0,0,0,0
1415153576.99255,postgres,0,1656,11,10950,75029,764841,29244,0,0,0
1415153576.99255,dbt3,10,50485,0,4329194387,14490645276,156628966707,57976665810,1312389487,7925,10741889
1415153636.99561,template1,0,0,0,0,0,0,0,0,0,0
1415153636.99561,template0,0,0,0,0,0,0,0,0,0,0
1415153636.99561,postgres,0,1658,11,10950,75087,765767,29255,0,0,0
1415153636.99561,dbt3,7,50560,0,4329938309,14492795467,156674377863,57976673270,1338989774,8030,10741897
1415153696.9989,template1,0,0,0,0,0,0,0,0,0,0
1415153696.9989,template0,0,0,0,0,0,0,0,0,0,0
1415153696.9989,postgres,0,1660,11,10950,75145,766693,29266,0,0,0
1415153696.9989,dbt3,6,50577,0,4330189530,14493814690,156734383208,57976675224,1338989838,8031,10741897
1415153757.00709,template1,0,0,0,0,0,0,0,0,0,0
1415153757.00709,template0,0,0,0,0,0,0,0,0,0,0
1415153757.00709,postgres,0,1662,11,10950,75203,767619,29277,0,0,0
1415153757.00709,dbt3,6,50589,0,4330189530,14493817990,156734388377,57976676644,1338989838,8031,10741897
1415153817.01184,template1,0,0,0,0,0,0,0,0,0,0
1415153817.01184,template0,0,0,0,0,0,0,0,0,0,0
1415153817.01184,postgres,0,1664,11,10950,75261,768545,29288,0,0,0
1415153817.01184,dbt3,6,50601,0,4330189530,14493821290,156734393546,57976678064,1338989838,8031,10741897
1415153877.01049,template1,0,0,0,0,0,0,0,0,0,0
1415153877.01049,template0,0,0,0,0,0,0,0,0,0,0
1415153877.01049,postgres,0,1666,11,10950,75319,769471,29299,0,0,0
1415153877.01049,dbt3,13,50622,0,4331255210,14496132719,156734398836,57976679597,1398975890,8031,10741897
1415153937.01908,template1,0,0,0,0,0,0,0,0,0,0
1415153937.01908,template0,0,0,0,0,0,0,0,0,0,0
1415153937.01908,postgres,0,1668,11,10950,75377,770397,29310,0,0,0
1415153937.01908,dbt3,8,50641,0,4333590740,14498063423,156974349423,57976681896,1398975912,8031,10741897
1415153997.02297,template1,0,0,0,0,0,0,0,0,0,0
1415153997.02297,template0,0,0,0,0,0,0,0,0,0,0
1415153997.02297,postgres,0,1670,11,10950,75435,771323,29321,0,0,0
1415153997.02297,dbt3,7,50656,0,4334850251,14498938350,157094326817,57976683718,1398975926,8031,10741897
1415154057.02682,template1,0,0,0,0,0,0,0,0,0,0
1415154057.02682,template0,0,0,0,0,0,0,0,0,0,0
1415154057.02682,postgres,0,1672,11,10950,75493,772249,29332,0,0,0
1415154057.02682,dbt3,7,50670,0,4334850251,14498941710,157094332090,57976685164,1398975926,8031,10741897
1415154117.03235,template1,0,0,0,0,0,0,0,0,0,0
1415154117.03235,template0,0,0,0,0,0,0,0,0,0,0
1415154117.03235,postgres,0,1674,11,10950,75551,773175,29343,0,0,0
1415154117.03235,dbt3,6,50685,0,4334850251,14498945305,157094337470,57976686717,1398975926,8031,10741897
1415154177.03599,template1,0,0,0,0,0,0,0,0,0,0
1415154177.03599,template0,0,0,0,0,0,0,0,0,0,0
1415154177.03599,postgres,0,1676,11,10950,75609,774101,29354,0,0,0
1415154177.03599,dbt3,6,50699,0,4335587643,14499276794,157154329032,57976688399,1398975934,8031,10741897
1415154237.03664,template1,0,0,0,0,0,0,0,0,0,0
1415154237.03664,template0,0,0,0,0,0,0,0,0,0,0
1415154237.03664,postgres,0,1678,11,10950,75667,775027,29365,0,0,0
1415154237.03664,dbt3,6,50715,0,4337698165,14499300823,157274306691,57976690111,1398975942,8033,10741897
